target_model,proxy_model,dataset,z_mode,Label,rho_T,rho_P,Scale,Shape_I,Shape_W,Omega_I,Omega_W,delta_I,delta_W,gamma_I,gamma_W,Bound_I,Bound_W,Bound,EBound_I,EBound_W,EBound,|MdR|,MLoss_T,MLoss_P,MPPL_T,MPPL_P,K_f,K_f_grad_p95,K_f_grad_max,K_f_grad_mean,K_f(pw),K_p,K_p(emp)
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:fp4],gsm8k,concat,BF16 vs FP4,175.50927085476476,176.8088907284602,1.689011816104136,0.0,0.0,1.0,1.0,1.299619873695434,1.299619873695434,0.0,91.14665985107422,1.206097159570385,130.10693968596684,1.206097159570385,0.6234608452929783,107.63656311218044,0.6234608452929783,0.00765,1.0524035692214966,1.0600537061691284,2.864527941486176,2.886526009359206,0.9280384087547694,0.4797255396842956,0.7268005609512329,0.1581965982913971,0.0269224103540182,1.4142135623730951,1.174075961112976
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [FP16],mmlu,concat,BF16 vs FP16,189.49790623101265,189.49790623101265,0.0,5.366056875319513,5.358244375330646,0.9999252835129876,0.9999253922935256,2.316475097066119,2.314788192324013,0.0,0.5187491178512573,2.149777863001291,2.8818343885430338,2.149777863001291,1.1241349784627714,1.71367543383053,1.1241349784627714,0.0,0.8583614826202393,0.8583614826202393,2.359291784341192,2.359291784341192,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q8_0.gguf,mmlu,concat,BF16 vs Q8_0,189.49790623101265,189.43388078485236,0.0040992577560273,227.4834933895584,38.96786838956249,0.996831470017142,0.9994572315664726,15.08269182365384,6.242753210508846,2.8145406246185303,36.71043014526367,17.977678842947846,57.70990294771136,17.977678842947846,10.522372002778097,44.80753959290059,10.522372002778097,0.003717,0.8583614826202393,0.8620789051055908,2.359291784341192,2.3680785906866437,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q6_K.gguf,mmlu,concat,BF16 vs Q6_K,189.49790623101265,189.43893031447877,0.0034781587310147,294.65505647286165,45.56911897286194,0.9958959725770836,0.9993653022074644,17.165620717923385,6.750747894241121,8.72086238861084,49.55582427978516,28.2635172019124,76.34747212472624,28.2635172019124,18.254823316226435,59.67267595646728,18.254823316226435,0.016968,0.8583614826202393,0.8753294944763184,2.359291784341192,2.399665840359019,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q5_K_M.gguf,mmlu,concat,BF16 vs Q5_K_M,189.49790623101265,189.77854355063332,0.078757305163888,462.33580083213167,71.1014258321447,0.993571997997166,0.9990114542139484,21.503826592895127,8.436834900441077,8.7252197265625,49.3257064819336,32.295701085398846,77.58678991631702,32.295701085398846,20.365019106342565,60.22901323680441,20.365019106342565,0.026676,0.8583614826202393,0.885037899017334,2.359291784341192,2.423076221953134,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q4_K_M.gguf,mmlu,concat,BF16 vs Q4_K_M,189.49790623101265,189.4673285238306,0.0009349961765118,1185.597546398637,157.35535889864866,0.983489183574079,0.997808644719026,34.43252069475619,12.544173703150683,8.72486686706543,76.6768798828125,44.29352676828079,120.07895845334156,44.29352676828079,26.638631569730457,93.34904114895902,26.638631569730457,0.011897,0.8583614826202393,0.8464641571044922,2.359291784341192,2.33138883635306,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q3_K_M.gguf,mmlu,concat,BF16 vs Q3_K_M,189.49790623101265,187.05831446668515,5.951607976574578,2659.294431578363,359.974119078371,0.9624893149195776,0.9949223840513828,51.62602095411717,19.129185216703444,8.648615837097168,115.99441528320312,60.14192014917684,181.7934938623276,60.14192014917684,34.89548627534585,141.28967050073928,34.89548627534585,0.02356,0.8583614826202393,0.8819210529327393,2.359291784341192,2.4155356238644505,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q2_K.gguf,mmlu,concat,BF16 vs Q2_K,189.49790623101265,187.5239501516352,3.896502603311172,8228.932468807325,1023.5418438073277,0.8842149882487296,0.9855982771930166,90.73493798648146,32.05367914000885,8.66434097290039,268.00885009765625,96.45873598033756,408.768796027953,96.45873598033756,53.89208893371134,320.56068919627614,53.89208893371134,0.111706,0.8583614826202393,0.9700677394866944,2.359291784341192,2.6381231584101803,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:int8],mmlu,concat,BF16 vs INT8,189.49790623101265,189.3309480655451,0.0278750290162892,340.9958613067863,98.3317988067921,0.9952478177603252,0.9986296296204472,18.466827998760444,9.917644570955364,0.0,34.70388412475586,17.137925670717664,58.28265868247888,17.137925670717664,8.961549951887847,44.30734773487146,8.961549951887847,0.010077,0.8583614826202393,0.8684380054473877,2.359291784341192,2.38318542208276,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:nf4],mmlu,concat,BF16 vs NF4,189.49790623101265,189.6253097477401,0.0162316560745192,2697.3233312079697,361.4795812079702,0.962467949303143,0.994970172907784,51.93591784944254,19.01304322995256,0.0,143.85299682617188,48.19852655821508,221.08369348429687,48.19852655821508,25.20337126311914,172.93758760113826,25.20337126311914,0.006552,0.8583614826202393,0.8518092632293701,2.359291784341192,2.3438837205944782,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:fp4],mmlu,concat,BF16 vs FP4,189.49790623101265,189.17559950238095,0.1038816273212511,4007.588156395594,494.91628139559225,0.9441036365570676,0.9930970900054776,63.30633489646132,22.249048586915208,0.0,167.63534545898438,58.75071030140849,257.7201507281031,58.75071030140849,30.721187335673427,201.573298433201,30.721187335673427,0.056442,0.8583614826202393,0.914803981781006,2.359291784341192,2.496285886430622,0.9280384087547694,0.4852782487869262,0.6807677149772644,0.2254300713539123,0.0220767054706811,1.4142135623730951,1.1380435228347778
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [FP16],squad,concat,BF16 vs FP16,184.3982820324186,184.3982820324186,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4175514280796051,0.0,0.5905068925784316,0.0,0.0,0.4688070788181662,0.0,0.0,1.2636997699737549,1.2636997699737549,3.538488894223054,3.538488894223054,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q8_0.gguf,squad,concat,BF16 vs Q8_0,184.3982820324186,184.3593996343201,0.0015118408818886,180.98238758813096,48.275365796377166,0.9973381464248088,0.9992899753575404,13.453025660758266,6.948156420033411,2.628488302230835,25.747011184692383,16.20216833270106,42.85992843579078,16.20216833270106,9.5143795987951,32.29728172125084,9.5143795987951,0.025923,1.2636997699737549,1.2896225452423096,3.538488894223054,3.631415601936464,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q6_K.gguf,squad,concat,BF16 vs Q6_K,184.3982820324186,184.1757774112112,0.0495083064586513,233.67637910064448,67.81358652599941,0.9965597069624056,0.9990016166354614,15.28809626497396,8.237905973756805,8.266631126403809,30.861650466918945,25.878722384732008,51.29005779889141,25.878722384732008,16.739884328251776,38.66897923230046,16.739884328251776,0.003303,1.2636997699737549,1.2603967189788818,3.538488894223054,3.52682036644057,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q5_K_M.gguf,squad,concat,BF16 vs Q5_K_M,184.3982820324186,184.33693730040343,0.003763176146008,373.50545852082945,123.45864657570817,0.9945058853326768,0.9981839730973526,19.326386669446723,11.111363991511311,8.269771575927734,34.72932434082031,29.63085225209725,59.42645405261934,29.63085225209725,18.713543728469745,44.41327585548993,18.713543728469745,0.027469,1.2636997699737549,1.291168451309204,3.538488894223054,3.6370337708087135,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q4_K_M.gguf,squad,concat,BF16 vs Q4_K_M,184.3982820324186,184.3761728181618,0.0004888173550531,893.7962059039496,322.5936231759474,0.986855416043811,0.995255787689008,29.89643280930527,17.96090509950139,8.267578125,54.08028411865234,39.43715904414567,93.14948104592514,39.43715904414567,23.86781800956873,69.48126149394389,23.86781800956873,0.011208,1.2636997699737549,1.2749078273773191,3.538488894223054,3.578371567008304,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q3_K_M.gguf,squad,concat,BF16 vs Q3_K_M,184.3982820324186,183.80986697259715,0.3462322826246726,2362.9881393849814,843.2141280855409,0.9651417279685706,0.9875610939523376,48.614137569925134,29.04411059695533,8.258763313293457,88.71929931640625,56.79544195946774,152.42208651959575,56.79544195946774,32.98960129315482,113.7794050024994,32.98960129315482,0.023876,1.2636997699737549,1.287575602531433,3.538488894223054,3.6239899048209994,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q2_K.gguf,squad,concat,BF16 vs Q2_K,184.3982820324186,184.7298221574764,0.1099188545233317,7064.9311173287415,2376.69867180815,0.8962987351629388,0.9651140748140432,84.05379846374144,48.75252394146051,8.26341438293457,184.79714965820312,89.69138606793966,306.5868500759333,89.69138606793966,50.28453117633504,231.26610101079515,50.28453117633504,0.121652,1.2636997699737549,1.3853520154953003,3.538488894223054,3.996232392974444,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:int8],squad,concat,BF16 vs INT8,184.3982820324186,184.45882243631968,0.0036651405045066,240.26095905181586,88.54505913251617,0.996468193445188,0.9986983985185334,15.500471740960428,9.41003317066527,0.0,27.194372177124023,14.385033129429186,47.19152216314414,14.385033129429186,7.562110405780582,35.12336965444007,7.562110405780582,0.018689,1.2636997699737549,1.2823885679244995,3.538488894223054,3.6052408119039407,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:nf4],squad,concat,BF16 vs NF4,184.3982820324186,184.5646994809905,0.0276947671891829,1946.781818508429,673.4839976851756,0.9713989632858352,0.99010554733917,44.12266439456732,25.95210381553627,0.0,79.57775115966797,40.947527254754974,136.6244840819626,40.947527254754974,21.52582612484076,102.0072287997064,21.52582612484076,0.06614,1.2636997699737549,1.3298401832580566,3.538488894223054,3.7804391618174153,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:fp4],squad,concat,BF16 vs FP4,184.3982820324186,185.74131380528576,1.803734342930717,3263.9673758261238,1133.1780295791564,0.952351368727877,0.983457438178768,57.1469256405719,33.68949040757488,0.0,102.99964904785156,53.03454193670348,176.92864167274558,53.03454193670348,27.87988444912718,132.07901920399195,27.87988444912718,0.080356,1.2636997699737549,1.3440556526184082,3.538488894223054,3.834563670083648,0.9280384087547694,0.4878632426261902,0.7326349020004272,0.2455907464027404,0.029461869969964,1.4142135623730951,1.1227529048919678
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [FP16],triviaqa,concat,BF16 vs FP16,193.8562444799115,193.8562444799115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.357568085193634,0.0,0.5056776355526156,0.0,0.0,0.4066812420444918,0.0,0.0,1.514911413192749,1.514911413192749,4.549018126003721,4.549018126003721,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q8_0.gguf,triviaqa,concat,BF16 vs Q8_0,193.8562444799115,193.78093630344915,0.0056713214420855,242.22666507696673,61.36553712061427,0.9967759548932144,0.9991832226249074,15.563814969293372,7.833977817306886,2.7147018909454346,29.936920166015625,18.282986310231603,49.60743082225355,18.282986310231603,10.877259346755013,37.96975825299102,10.877259346755013,0.008295,1.514911413192749,1.5232062339782717,4.549018126003721,4.586908345147876,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q6_K.gguf,triviaqa,concat,BF16 vs Q6_K,193.8562444799115,193.70229739652532,0.0236997044831044,331.0387735291669,82.1121513338898,0.9955920739295624,0.9989066407880088,18.19512223739236,9.06288315263818,8.449355125427246,36.27296447753906,28.83496489997396,59.708421971318,28.83496489997396,18.71655454149537,45.79114587584628,18.71655454149537,0.003196,1.514911413192749,1.5181071758270264,4.549018126003721,4.563578962249292,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q5_K_M.gguf,triviaqa,concat,BF16 vs Q5_K_M,193.8562444799115,193.8234181472048,0.0010775681189722,512.5288194326162,129.57187583042725,0.9931797192580442,0.998275771945071,22.63912314999711,11.383011613740283,8.450590133666992,43.07581329345703,32.96091500081471,71.48227135471079,32.96091500081471,20.942180153487943,54.689611952411816,20.942180153487943,0.026436,1.514911413192749,1.5413473844528198,4.549018126003721,4.670879503453572,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q4_K_M.gguf,triviaqa,concat,BF16 vs Q4_K_M,193.8562444799115,193.85632864999536,7.084603015667267e-09,1237.6864492411744,317.0460611271656,0.9835327582288422,0.9957817473525906,35.1807681730837,17.80578729330018,8.44914436340332,67.00625610351562,44.5979986632922,111.28561065173696,44.5979986632922,27.217624943754856,85.12157715870345,27.217624943754856,0.038896,1.514911413192749,1.5538078546524048,4.549018126003721,4.729444977228706,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q3_K_M.gguf,triviaqa,concat,BF16 vs Q3_K_M,193.8562444799115,193.83853268940712,0.0003137075228715,3679.8783037169555,921.3482855241152,0.9510352487955396,0.987740466980178,60.66200307791089,30.353724635234304,8.450270652770996,114.68196868896484,68.24715617117344,190.354217789844,68.24715617117344,39.97225548512098,145.62594469292185,39.97225548512098,0.149048,1.514911413192749,1.663959264755249,4.549018126003721,5.280175124859947,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q2_K.gguf,triviaqa,concat,BF16 vs Q2_K,193.8562444799115,194.7363389010849,0.7745661901805855,12357.691240562817,2979.745819095256,0.8363256787854723,0.9605340621611104,111.16863679452491,54.5941424081874,8.467926979064941,242.93687438964844,115.1442219732065,394.2300836101953,115.1442219732065,65.27089025878988,303.629406059922,65.27089025878988,0.579078,1.514911413192749,2.093989372253418,4.549018126003721,8.117233322251884,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:int8],triviaqa,concat,BF16 vs INT8,193.8562444799115,193.9452483314482,0.0079216855883648,414.546195694436,120.77785124325683,0.994487050687932,0.9983938046499036,20.360602087856243,10.990258092002971,0.0,38.03434371948242,18.895420762903143,63.988066355558665,18.895420762903143,10.190474539179212,48.75910688397072,10.190474539179212,0.020448,1.514911413192749,1.5353591442108154,4.549018126003721,4.642992734514067,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:nf4],triviaqa,concat,BF16 vs NF4,193.8562444799115,194.07347544206525,0.0471892909182375,2755.5264570003237,676.5695133981336,0.963379133901864,0.9910084109360336,52.49355814089224,26.01185696348978,0.0,100.9264678955078,48.71603816694961,166.87158204539367,48.71603816694961,26.273008302870327,127.8079771395282,26.273008302870327,0.088345,1.514911413192749,1.6032559871673584,4.549018126003721,4.969185717595446,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:fp4],triviaqa,concat,BF16 vs FP4,193.8562444799115,194.53005004983345,0.4540139460578287,4872.0731206261125,1179.8232722331563,0.935402262342308,0.9843569847300726,69.80348941544526,34.35516389393615,0.0,136.02577209472656,64.7803192426402,224.25240336127183,64.7803192426402,34.93662311971718,171.90410896483823,34.93662311971718,0.194594,1.514911413192749,1.7095056772232056,4.549018126003721,5.5262290614370135,0.9280384087547694,0.5004996657371521,0.7317011952400208,0.2464871406555175,0.0316308438777923,1.4142135623730951,1.1373533010482788
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [FP16],wikitext,concat,BF16 vs FP16,185.23076476494657,185.23076476494657,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0722674205899238,0.0,0.1022015663159909,0.0,0.0,0.0810278490807325,0.0,0.0,3.825417041778565,3.825417041778565,45.85191854517739,45.85191854517739,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q8_0.gguf,wikitext,concat,BF16 vs Q8_0,185.23076476494657,185.09991760109952,0.0171209802868169,0.0,0.0,1.0,1.0,0.1308471638470507,0.1308471638470507,2.6512954235076904,39.825286865234375,3.8709291395089855,56.44289200394023,3.8709291395089855,3.038422381047434,44.718733421353896,3.038422381047434,0.070526,3.825417041778565,3.8959434032440186,45.85191854517739,49.202449224451584,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q6_K.gguf,wikitext,concat,BF16 vs Q6_K,185.23076476494657,185.03043610080357,0.0401315736773306,0.0,0.0,1.0,1.0,0.2003286641430293,0.2003286641430293,8.341381072998047,30.95551300048828,11.982406937055345,43.96361901020646,11.982406937055345,9.453177531015498,34.80864828055461,9.453177531015498,0.017297,3.825417041778565,3.842714309692383,45.85191854517739,46.65193052885943,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q5_K_M.gguf,wikitext,concat,BF16 vs Q5_K_M,185.23076476494657,185.20623092172525,0.0006019094632083,0.0,0.0,1.0,1.0,0.0245338432213202,0.0245338432213202,8.37562370300293,24.39892196655273,11.86768898294406,34.52805470120546,11.86768898294406,9.403261207779764,27.36894177138774,9.403261207779764,0.016975,3.825417041778565,3.8084423542022714,45.85191854517739,45.080165219886496,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q4_K_M.gguf,wikitext,concat,BF16 vs Q4_K_M,185.23076476494657,185.00263107848605,0.0520449788980685,0.0,0.0,1.0,1.0,0.2281336864605236,0.2281336864605236,8.322959899902344,51.7642822265625,11.982159592895496,73.41746679467944,11.982159592895496,9.446491057269483,58.15387372871992,9.446491057269483,0.060625,3.825417041778565,3.886042356491089,45.85191854517739,48.717697210541175,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q3_K_M.gguf,wikitext,concat,BF16 vs Q3_K_M,185.23076476494657,184.6734220986867,0.3106308476336615,0.0,0.0,1.0,1.0,0.5573426662598706,0.5573426662598706,8.315675735473633,69.68535614013672,12.277376806530626,99.06721115330754,12.277376806530626,9.603700892662646,78.41275982087298,9.603700892662646,0.147025,3.825417041778565,3.9724416732788086,45.85191854517739,53.11405982219352,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,bartowski/mistralai_Ministral-3-8B-Instruct-2512-GGUF/mistralai_Ministral-3-8B-Instruct-2512-Q2_K.gguf,wikitext,concat,BF16 vs Q2_K,185.23076476494657,185.072857910728,0.0249345746092036,4068.5107653324367,2056.208950623752,0.940659715715526,0.9700096593775822,63.78507427217635,45.345715180139806,8.41600513458252,130.22073364257812,71.09702743218352,226.24249297913232,71.09702743218352,41.478426893697645,168.7856652098876,41.478426893697645,0.212005,3.825417041778565,4.037421703338623,45.85191854517739,56.680016353097365,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:int8],wikitext,concat,BF16 vs INT8,185.23076476494657,185.21086854272235,0.0003958596587954,0.0,0.0,1.0,1.0,0.0198962222242187,0.0198962222242187,0.0,16.566226959228516,0.0184644584131952,23.446647301504964,0.0184644584131952,0.0099947990949514,18.584419165317453,0.0099947990949514,0.004557,3.825417041778565,3.829974412918091,45.85191854517739,46.06135964335415,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:nf4],wikitext,concat,BF16 vs NF4,185.23076476494657,185.4108452445576,0.0324289791369303,0.0,0.0,1.0,1.0,0.1800804796110071,0.1800804796110071,0.0,100.29210662841795,0.1671216017459947,142.0015789946233,0.1671216017459947,0.0904628122037969,112.540216982747,0.0904628122037969,0.145665,3.825417041778565,3.971081733703613,45.85191854517739,53.04187700350271,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512 [bnb:fp4],wikitext,concat,BF16 vs FP4,185.23076476494657,185.76566465816683,0.2861178957670415,62.2922218263087,0.0,0.999094840194964,1.0,7.91064723787399,0.5348998932202562,0.0,107.51189422607422,7.3413844748568895,152.54118657668303,7.3413844748568895,3.9738865480372616,120.81344671041386,3.9738865480372616,0.160692,3.825417041778565,3.986109495162964,45.85191854517739,53.84499711294531,0.9280384087547694,0.5023465752601624,0.7380605936050415,0.2772059440612793,0.0329570323228836,1.4142135623730951,1.1212223768234253
mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3 [FP16],arc,concat,BF16 vs FP16,366.04855431110207,366.2751634562814,0.0513517046789105,28.335375045719847,6.7186767534968235,0.9998943297334676,0.999974944239766,5.327919551792143,2.6019278349227832,4.5635482820216566e-05,3.766335248947144,4.427393893846936,7.488520524461489,4.427393893846936,1.515163817492991,5.42742264169397,1.515163817492991,0.000512,1.0147755146026611,1.0142639875411987,2.758744030109673,2.757333218747483,0.8309677562678273,0.2843712270259857,0.4084440171718597,0.1099169552326202,0.0185452681034803,1.4142135623730951,1.2445809841156006
